x1,x2,Name,Username,  UserProfile  ,  TweetID  ,Retweets,Comments,Favorites,  IsRetweet?  ,Date,  TweetText  ,  TweetSource  ,  StatusURL   
 12,,  Hamilton Zuniga  ,Hamilto96375669,https://www.twitter.com/Hamilto96375669,  ID: 1381917785836650496  ,0,1,0,no,  2021-04-13 10:30:49  ,  @BACCredomaticSV Ladrones igual que la basura de la Asamblea legislativa.  ,  Twitter Web App  ,https://www.twitter.com/Hamilto96375669/status/1381917785836650496 
 13,,  Douglas Hernán sarco  ,SarcoHernan,https://www.twitter.com/SarcoHernan,  ID: 1381936054471647232  ,0,0,0,no,  2021-04-13 11:43:25  ,  @BACCredomaticSV Como puedo trabajar en turismo gob  ,  Twitter Web App  ,https://www.twitter.com/SarcoHernan/status/1381936054471647232 
 14,,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1381958665897345027  ,0,0,0,no,  2021-04-13 13:13:16  ,  @Hamilto96375669 Buen día Hamiltonpara nosotros es importante tu retroalimentaciónpara un mejor seguimiento te pedimos brindarnos mediante Dm que trámite deseas realizar con tu nombre completocorreo electrónico y número de teléfono. Quedamos atentos.  ,  PureSocial CX  ,https://www.twitter.com/BACCredomaticSV/status/1381958665897345027 
 15,,  THE MENTALIST ????  ,NoeCruz09818448,https://www.twitter.com/NoeCruz09818448,  ID: 1382430970926800899  ,0,1,0,no,  2021-04-14 20:30:02  ,  @BACCredomaticSV Son la mejor opción ????  ,  Twitter Web App  ,https://www.twitter.com/NoeCruz09818448/status/1382430970926800899 
 16,,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1382431970391560195  ,0,0,1,no,  2021-04-14 20:34:00  ,  @NoeCruz09818448 Buen día Noeagradecemos tu preferencia por nuestros productos y servicios. ¡Saludos!.  ,  PureSocial CX  ,https://www.twitter.com/BACCredomaticSV/status/1382431970391560195 
 17,,  Einar Palm  ,PalmEinar,https://www.twitter.com/PalmEinar,  ID: 1382894353295757316  ,0,0,1,no,  2021-04-16 03:11:21  ,  @Sportaverderona @BACCredomaticSV Hay más baratos en Miami... XD  ,  Twitter for Android  ,https://www.twitter.com/PalmEinar/status/1382894353295757316 
 2,,  Erick Alexander ////  ,ErickMenaale,https://www.twitter.com/ErickMenaale,  ID: 1372351511049670656  ,0,1,0,no,  2021-03-18 00:57:51  ,  @BACCredomaticSV @Defensoria_910 necesitamos de su ayuda para que se pueda resolver este inconveniente de parte del @BACCredomaticSV https://t.co/MweYQ1NzXf  ,  Twitter for Android  ,https://www.twitter.com/ErickMenaale/status/1372351511049670656 
 2,,  MOISES HIDALGO  ,HIDALGONEW,https://www.twitter.com/HIDALGONEW,  ID: 1390431053148475396  ,0,1,0,no,  2021-05-06 22:19:30  ,  @BACCredomaticSV No funciona es malo que hallan quitado el call Center  ,  Twitter for Android  ,https://www.twitter.com/HIDALGONEW/status/1390431053148475396 
 3,,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1390432541450981377  ,0,0,0,no,  2021-05-06 22:25:25  ,  @HIDALGONEW Buenas tardesagradecemos tus comentarios te invitamos a indicarnos por DM la ubicación de ATM.  ,  PureSocial CX  ,https://www.twitter.com/BACCredomaticSV/status/1390432541450981377 
 2,,  ALEXIS UES  ,ravichezz08,https://www.twitter.com/ravichezz08,  ID: 1387545062834425856  ,0,0,0,no,  2021-04-28 23:11:36  ,  @BACCredomaticSV Sinvergüenzas es lo que son  ,  Twitter for Android  ,https://www.twitter.com/ravichezz08/status/1387545062834425856 
 3,,  ALEXIS UES  ,ravichezz08,https://www.twitter.com/ravichezz08,  ID: 1387545375687446534  ,0,0,0,no,  2021-04-28 23:12:51  ,  @BACCredomaticSV Señores ustedes brindan información personal de sus clientes a otras entidades  ,  Twitter for Android  ,https://www.twitter.com/ravichezz08/status/1387545375687446534 
 4,,  ALEXIS UES  ,ravichezz08,https://www.twitter.com/ravichezz08,  ID: 1387545692642725888  ,0,0,0,no,  2021-04-28 23:14:07  ,  @BACCredomaticSV LADRONES ESO ES LO QUE SON  ,  Twitter for Android  ,https://www.twitter.com/ravichezz08/status/1387545692642725888 
 5,,  ALEXIS UES  ,ravichezz08,https://www.twitter.com/ravichezz08,  ID: 1387547295122612229  ,0,0,0,no,  2021-04-28 23:20:29  ,  @BACCredomaticSV Nos cobran un servicio que no contratamos ,lo cobran a la tarjeta como es posible que eso suceda  ,  Twitter for Android  ,https://www.twitter.com/ravichezz08/status/1387547295122612229 
 6,,  ALEXIS UES  ,ravichezz08,https://www.twitter.com/ravichezz08,  ID: 1387547848577794049  ,0,0,0,no,  2021-04-28 23:22:41  ,  @BACCredomaticSV Así tienen el descaro de pedir que la gente tenga sus ahorros con ustedes .... sinvergüenzas  ,  Twitter for Android  ,https://www.twitter.com/ravichezz08/status/1387547848577794049 
 2,,  Jorge Ávalos  ,Avalorama,https://www.twitter.com/Avalorama,  ID: 1346915183978016772  ,1,0,3,no,  2021-01-06 20:22:58  ,  @BACCredomaticSV Se me revuelve el estómago cada vez que veo la palabra GANA en un anuncio porque me recuerda al partido político.  ,  Twitter for Android  ,https://www.twitter.com/Avalorama/status/1346915183978016772 
 3,,  ?? ?? ??  ,JeannPin,https://www.twitter.com/JeannPin,  ID: 1346963083156217860  ,0,1,3,no,  2021-01-06 23:33:19  ,  @BACCredomaticSV A mi me da asco ?? ver q besa los zapatos chucosya más de una persona debió probarselos.  ,  Twitter for Android  ,https://www.twitter.com/JeannPin/status/1346963083156217860 
 4,,SaraviaMiranda,juersa1,https://www.twitter.com/juersa1,  ID: 1348311129420947458  ,0,2,1,no,  2021-01-10 16:49:58  ,  @BACCredomaticSV Nadie se pronuncia por el uso indigno de una mujercita.  ,  Twitter for Android  ,https://www.twitter.com/juersa1/status/1348311129420947458 
 5,,  MIRELLA CACERES  ,mirella_caceres,https://www.twitter.com/mirella_caceres,  ID: 1349007795694292992  ,0,1,0,no,  2021-01-12 14:58:16  ,  @BACCredomaticSV ¿Participa un cliente automáticamente con cada compra o hay que inscribirse?  ,  Twitter for Android  ,https://www.twitter.com/mirella_caceres/status/1349007795694292992 
 ,5-1,  MIRELLA CACERES  ,mirella_caceres,https://www.twitter.com/mirella_caceres,  ID: 1349077394401976327  ,0,0,0,no,  2021-01-12 19:34:50  ,  @BACCredomaticSV Gracias  ,  Twitter for Android  ,https://www.twitter.com/mirella_caceres/status/1349077394401976327 
 6,,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1349058934364131334  ,0,1,0,no,  2021-01-12 18:21:28  ,  @mirella_caceres Buen día Mirellaparticipas automáticamentepara más detalles te invitamos a ingresar al siguiente enlace https://t.co/EBXxQOgSm8 ¡Saludos!.  ,Sprinklr,https://www.twitter.com/BACCredomaticSV/status/1349058934364131334 
 7,,  juan carlos  ,carlosky44,https://www.twitter.com/carlosky44,  ID: 1349319640678334464  ,0,1,0,no,  2021-01-13 11:37:26  ,  @BACCredomaticSV Lo más mierda en Bancos este es 1 de ellos Ladrones  ,  Twitter for Android  ,https://www.twitter.com/carlosky44/status/1349319640678334464 
 8,,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1349342877533540352  ,0,0,0,no,  2021-01-13 13:09:46  ,  @carlosky44 Buen día Juan Carloste invitamos a brindarnos más detalles de tu caso por DMtu nombre completoDUIcorreo y celular.  ,Sprinklr,https://www.twitter.com/BACCredomaticSV/status/1349342877533540352 
 9,,Ely,dorelipin,https://www.twitter.com/dorelipin,  ID: 1349424219290038272  ,0,0,0,no,  2021-01-13 18:32:59  ,  @BACCredomaticSV Adonde queda este Condominio?  ,  Twitter for Android  ,https://www.twitter.com/dorelipin/status/1349424219290038272 
 10,,  Máx León  ,Poresosnunca,https://www.twitter.com/Poresosnunca,  ID: 1349656065349197826  ,0,0,0,no,  2021-01-14 09:54:16  ,  @BACCredomaticSV Los usureros no regalan NADA!  ,  Twitter for Android  ,https://www.twitter.com/Poresosnunca/status/1349656065349197826 
 11,,  Ligia Guzman  ,GuzmanLigia,https://www.twitter.com/GuzmanLigia,  ID: 1349696947028955136  ,0,1,1,no,  2021-01-14 12:36:42  ,  @BACCredomaticSV Un poco sexista el anunciono me gusta que degraden a una mujer.  ,  Twitter for Android  ,https://www.twitter.com/GuzmanLigia/status/1349696947028955136 
 ,11-1,  Patricia Retana  ,patyretanac,https://www.twitter.com/patyretanac,  ID: 1351226018820980737  ,0,0,1,no,  2021-01-18 17:52:42  ,  @GuzmanLigia @evelyndesol @BACCredomaticSV La idea es solo dar a entender que si compras con tu tarjetatenes más chances de ganar el apartamentotan sencillo como eso. Tu percepción es respetablepero también exagerada. Pero en fincada quien pues.  ,  Twitter for Android  ,https://www.twitter.com/patyretanac/status/1351226018820980737 
 ,11-2,  Ligia Guzman  ,GuzmanLigia,https://www.twitter.com/GuzmanLigia,  ID: 1350949482939240448  ,0,1,0,no,  2021-01-17 23:33:50  ,  @evelyndesol @BACCredomaticSV En ningún momento expresé que no estoy orgullosa de ser mujerme refiero a la propaganda que utiliza a la mujer como instrumento comercial y dejarla como falta de intelecto.  ,  Twitter for Android  ,https://www.twitter.com/GuzmanLigia/status/1350949482939240448 
 ,11-3,  Patricia Retana  ,patyretanac,https://www.twitter.com/patyretanac,  ID: 1351139211307581440  ,0,1,1,no,  2021-01-18 12:07:45  ,  @GuzmanLigia @evelyndesol @BACCredomaticSV No la degradansolamente ve un par de zapatos que le gustan y ya. A todas nos ha pasado alguna vez que nos gusta algún par de zapatosropacarterasy eso no es degradantetampoco falta de intelecto o algo. Es tan sencillo como que te guste algo a primera vistao sea.  ,  Twitter for Android  ,https://www.twitter.com/patyretanac/status/1351139211307581440 
 ,11-4,  Ligia Guzman  ,GuzmanLigia,https://www.twitter.com/GuzmanLigia,  ID: 1351144607497805826  ,0,1,0,no,  2021-01-18 12:29:12  ,  @patyretanac @evelyndesol @BACCredomaticSV Y entonces con que motivo aparece un hombre al fondo?  Y parece ser que la idea que quieren dar es que es una mujer boba.. Esa es mi percepción.  ,  Twitter for Android  ,https://www.twitter.com/GuzmanLigia/status/1351144607497805826 
 12,,  Monika Viktorie  ,momoviki,https://www.twitter.com/momoviki,  ID: 1350546583545376773  ,0,0,0,no,  2021-01-16 20:52:52  ,  @juersa1 @BACCredomaticSV En q manera  ,  Twitter for Android  ,https://www.twitter.com/momoviki/status/1350546583545376773 
 13,,  Evelyn de Sol  ,evelyndesol,https://www.twitter.com/evelyndesol,  ID: 1350576563562172417  ,0,1,0,no,  2021-01-16 22:51:59  ,  @GuzmanLigia @BACCredomaticSV OMG!!! Yo SÍ estoy súper orgullosa de pertenecer al sexo femenino!!!! Jamás quisiera ser hombre!!!! ni siquiera por una ínfima partícula de segundo del tiempo que tuve y tendré aúnde mi vida!!!  Triste leer comentarios tan..... OMG!!!  ,  Twitter for Android  ,https://www.twitter.com/evelyndesol/status/1350576563562172417 
 14,,  Evelyn de Sol  ,evelyndesol,https://www.twitter.com/evelyndesol,  ID: 1350577389118648322  ,0,0,1,no,  2021-01-16 22:55:16  ,  @JeannPin @BACCredomaticSV Esto sí hace sentidoporque síquién sabe cuánta gente los habrá tocado con las manos con Covid jajaja. Poco recomendable besar zapatos o cualquier cosa que vayamos a comprar  ,  Twitter for Android  ,https://www.twitter.com/evelyndesol/status/1350577389118648322 
 2,,rosendoernestocamposgarcia591@gmail.com,rosendoernest15,https://www.twitter.com/rosendoernest15,  ID: 1348713714116124684  ,0,1,0,no,  2021-01-11 19:29:41  ,  @BACCredomaticSV Hola muy buenas tardes mi nombre es Rosendo Ernesto campos García una pregunta como puedo recuperar mi número de usuario de mi banca en línea que lo perdí me lo pueden proporcionar de nuevo xfavor si son amables por este medio  ,  Twitter for Android  ,https://www.twitter.com/rosendoernest15/status/1348713714116124684 
 ,2-1,rosendoernestocamposgarcia591@gmail.com,rosendoernest15,https://www.twitter.com/rosendoernest15,  ID: 1348737561326473221  ,0,1,0,no,  2021-01-11 21:04:27  ,  @BACCredomaticSV Ok y para aser uso del ahorro programado como puedo aser para ahorrar  ,  Twitter for Android  ,https://www.twitter.com/rosendoernest15/status/1348737561326473221 
 ,2-2,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1348739165312135168  ,0,0,0,no,  2021-01-11 21:10:50  ,  @rosendoernest15 Buen día Rosendote invitamos a conocer más información y los detalles de nuestra cuenta de Ahorro Programado en el siguiente enlace: https://t.co/14tXsiVmA9 ¡Saludos!  ,Sprinklr,https://www.twitter.com/BACCredomaticSV/status/1348739165312135168 
 3,,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1348716613005144073  ,0,1,0,no,  2021-01-11 19:41:13  ,  @rosendoernest15 Buenas tardes estimado Rosendocon mucho gusto te compartimos el siguiente enlacedonde podrás realizar el proceso de recuperación de tu usuario https://t.co/Z4SUBLJ8CB ¡Saludos!  ,Sprinklr,https://www.twitter.com/BACCredomaticSV/status/1348716613005144073 
 2,,  Juan Diego Rivas  ,jdiegorivas,https://www.twitter.com/jdiegorivas,  ID: 1356998200696205314  ,0,0,1,no,  2021-02-03 16:09:17  ,  @BACCredomaticSV Adivinen quién sigue esperando que le resuelvan una situación que se ha dado por la misma inoperancia del banco? Cuidado con sus cajeros! se traban y el banco no devuelve tu dinero... al parecer no tienen registros de log ni tampoco hacen arqueos...     cuánta seguridad     ??  ,  Twitter Web App  ,https://www.twitter.com/jdiegorivas/status/1356998200696205314 
 2,,Chelitho,Chelitho94,https://www.twitter.com/Chelitho94,  ID: 1394393783727501315  ,0,1,1,no,  2021-05-17 20:45:59  ,  @BACCredomaticSV Y los amados puntos milla que me iban a dar por el cargo automático de @movistar_sv veo que son mentiras https://t.co/zzLLKRzVVj  ,  Twitter for Android  ,https://www.twitter.com/Chelitho94/status/1394393783727501315 
 ,2-1,Chelitho,Chelitho94,https://www.twitter.com/Chelitho94,  ID: 1394513998465359875  ,0,1,0,no,  2021-05-18 04:43:40  ,  @BACCredomaticSV Muchas gracias ya se soluciono ya me lo cobraron gracias @BACCredomaticSV  ,  Twitter for Android  ,https://www.twitter.com/Chelitho94/status/1394513998465359875 
 ,2-2,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1394635728210911232  ,0,0,1,no,  2021-05-18 12:47:23  ,  @Chelitho94 Buen día estimadoagradecemos tus comentarios. ¡Feliz día!  ,  PureSocial CX  ,https://www.twitter.com/BACCredomaticSV/status/1394635728210911232 
 3,,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1394394330496782336  ,0,1,1,no,  2021-05-17 20:48:09  ,  @Chelitho94 Buen díaen este caso para poder validar en sistema te recomendamos escribirnos a nuestro WhatsApp al 7170-4222 para poder validar con gusto uno de nuestros ejecutivos te ayudará. ¡Saludos!  ,  PureSocial CX  ,https://www.twitter.com/BACCredomaticSV/status/1394394330496782336 
 4,,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1395090612643188736  ,0,0,1,no,  2021-05-19 18:54:56  ,  @melvinjaco Buen día Melvin te invitamos a brindarnos más detalles de tu caso por DMtu nombre completoDUIcorreo y celular.  ,  PureSocial CX  ,https://www.twitter.com/BACCredomaticSV/status/1395090612643188736 
 2,,kenneth,kenneth53080976,https://www.twitter.com/kenneth53080976,  ID: 1395881890050187270  ,0,0,0,no,  2021-05-21 23:19:11  ,  @BACCredomaticSV @BACCredomaticSV hagan algo nos llaman sus clientes nuestro número es 506 22064000 y nos pasan llamadas del BAC todos los días! Hagan algo por favor  ,  Twitter for iPhone  ,https://www.twitter.com/kenneth53080976/status/1395881890050187270 
 2,,  Fernando Figo  ,FernandoFigo5,https://www.twitter.com/FernandoFigo5,  ID: 1391831635641896965  ,0,0,0,no,  2021-05-10 19:04:55  ,  @BACCredomaticSV PRECIOSA madre  ,  Twitter for Android  ,https://www.twitter.com/FernandoFigo5/status/1391831635641896965 
 3,,  La Injusticia Del BAC  ,InjusticiaBac,https://www.twitter.com/InjusticiaBac,  ID: 1391835141610352640  ,1,0,1,no,  2021-05-10 19:18:51  ,  @BACCredomaticSV Porque no sacan a la luz los miles de dolares que les robaron??Porque despidieron a muchas personas sin pruebas?Indemniselas.@TrabajoSV  ,  Twitter for Android  ,https://www.twitter.com/InjusticiaBac/status/1391835141610352640 
 4,,migueleño,luandiasm,https://www.twitter.com/luandiasm,  ID: 1391956476261027840  ,0,0,0,no,  2021-05-11 03:20:59  ,  @BACCredomaticSV Ladronesde lo que le roban a la gente.  ,  Twitter for Android  ,https://www.twitter.com/luandiasm/status/1391956476261027840 
 5,,  Javier Anaya  ,JavierA54703433,https://www.twitter.com/JavierA54703433,  ID: 1391968483169218564  ,0,0,0,no,  2021-05-11 04:08:42  ,  @BACCredomaticSV LES INVITO A APOYAR A ESTA BELLA SEÑORA SALVADOREÑA QUE EN SU CANAL HACE RICAS RECETAS SALVADOREÑAS. ME ENCANTA SU CANAL DE YOUTUBETU PUEDES SER UNO QUE LA APOYA AL VER SUS VIDEOS ??  https://t.co/d4AIfbvfgt  ,  Twitter for Android  ,https://www.twitter.com/JavierA54703433/status/1391968483169218564 
 6,,  Cristobal Ramirez A  ,Cristob24445268,https://www.twitter.com/Cristob24445268,  ID: 1392127738442625025  ,0,0,0,no,  2021-05-11 14:41:31  ,  @BACCredomaticSV Viv ykmllnii.jmhkhknklmkuykkkiliklkklikllmklklknkji9j io9looopoyyyl?mll.sscgvfw  wtLooommohuoio9p9p99  ,  Twitter for Android  ,https://www.twitter.com/Cristob24445268/status/1392127738442625025 
 7,,barreragonzaloernesto@gmail.com,barreragonzalo4,https://www.twitter.com/barreragonzalo4,  ID: 1392333088991154177  ,0,1,0,no,  2021-05-12 04:17:31  ,  @BACCredomaticSV Y como daran a conocer a los ganadores  ,  Twitter for Android  ,https://www.twitter.com/barreragonzalo4/status/1392333088991154177 
 2,,  ALEXIS UES  ,ravichezz08,https://www.twitter.com/ravichezz08,  ID: 1387545062834425856  ,0,0,0,no,  2021-04-28 23:11:36  ,  @BACCredomaticSV Sinvergüenzas es lo que son  ,  Twitter for Android  ,https://www.twitter.com/ravichezz08/status/1387545062834425856 
 3,,  ALEXIS UES  ,ravichezz08,https://www.twitter.com/ravichezz08,  ID: 1387545375687446534  ,0,0,0,no,  2021-04-28 23:12:51  ,  @BACCredomaticSV Señores ustedes brindan información personal de sus clientes a otras entidades  ,  Twitter for Android  ,https://www.twitter.com/ravichezz08/status/1387545375687446534 
 4,,  ALEXIS UES  ,ravichezz08,https://www.twitter.com/ravichezz08,  ID: 1387545692642725888  ,0,0,0,no,  2021-04-28 23:14:07  ,  @BACCredomaticSV LADRONES ESO ES LO QUE SON  ,  Twitter for Android  ,https://www.twitter.com/ravichezz08/status/1387545692642725888 
 5,,  ALEXIS UES  ,ravichezz08,https://www.twitter.com/ravichezz08,  ID: 1387547295122612229  ,0,0,0,no,  2021-04-28 23:20:29  ,  @BACCredomaticSV Nos cobran un servicio que no contratamos ,lo cobran a la tarjeta como es posible que eso suceda  ,  Twitter for Android  ,https://www.twitter.com/ravichezz08/status/1387547295122612229 
 6,,  ALEXIS UES  ,ravichezz08,https://www.twitter.com/ravichezz08,  ID: 1387547848577794049  ,0,0,0,no,  2021-04-28 23:22:41  ,  @BACCredomaticSV Así tienen el descaro de pedir que la gente tenga sus ahorros con ustedes .... sinvergüenzas  ,  Twitter for Android  ,https://www.twitter.com/ravichezz08/status/1387547848577794049 
 2,,  Gilberto Alonso  ,Gilbert11303200,https://www.twitter.com/Gilbert11303200,  ID: 1352393002749210632  ,0,0,1,no,  2021-01-21 23:09:52  ,  @BACCredomaticSV ????  ,  Twitter for Android  ,https://www.twitter.com/Gilbert11303200/status/1352393002749210632 
 3,,???z???D®????©?,_azodrac,https://www.twitter.com/_azodrac,  ID: 1354683702698270721  ,0,0,1,no,  2021-01-28 06:52:18  ,  @BACCredomaticSV ????  ,  Twitter for Android  ,https://www.twitter.com/_azodrac/status/1354683702698270721 
 4,,???z???D®????©?,_azodrac,https://www.twitter.com/_azodrac,  ID: 1355401555990736897  ,0,1,0,no,  2021-01-30 06:24:47  ,  @BACCredomaticSV Quien gano  ,  Twitter for Android  ,https://www.twitter.com/_azodrac/status/1355401555990736897 
 5,,  BAC El Salvador  ,BACCredomaticSV,https://www.twitter.com/BACCredomaticSV,  ID: 1355520762766045186  ,0,0,0,no,  2021-01-30 14:18:28  ,  @_azodrac Buen díacon gusto puedes conocer a nuestro ganador en nuestro Facebook. ¡Saludos!.  ,Sprinklr,https://www.twitter.com/BACCredomaticSV/status/1355520762766045186 
 6,,DERMOCLINIKA,dermoclinika,https://www.twitter.com/dermoclinika,  ID: 1357391936152248320  ,0,1,0,no,  2021-02-04 18:13:51  ,  @BACCredomaticSV Quien ganó el apartamento?  ,  Twitter Web App  ,https://www.twitter.com/dermoclinika/status/1357391936152248320 
